x,y,pixel_x,pixel_y
472.3304562268804,0.3432234432234432,372.0,893.5
472.6263871763255,0.3432234432234432,373.0,893.5
472.92231812577063,0.3432234432234432,374.0,893.5
473.2182490752158,0.3432234432234432,375.0,893.5
473.5141800246609,0.3432234432234432,376.0,893.5
473.810110974106,0.34285714285714286,377.0,894.0
474.1060419235512,0.3424908424908425,378.0,894.5
474.4019728729963,0.3424908424908425,379.0,894.5
474.69790382244145,0.34212454212454213,380.0,895.0
474.99383477188655,0.34175824175824177,381.0,895.5
475.2897657213317,0.3413919413919414,382.0,896.0
475.5856966707768,0.34102564102564104,383.0,896.5
475.88162762022193,0.34065934065934067,384.0,897.0
476.1775585696671,0.34065934065934067,385.0,897.0
476.4734895191122,0.34065934065934067,386.0,897.0
476.7694204685573,0.3395604395604396,387.0,898.5
477.0653514180025,0.3395604395604396,388.0,898.5
477.3612823674476,0.33882783882783885,389.0,899.5
477.6572133168927,0.3380952380952381,390.0,900.5
477.95314426633786,0.3380952380952381,391.0,900.5
478.24907521578297,0.3373626373626374,392.0,901.5
478.54500616522813,0.336996336996337,393.0,902.0
478.84093711467324,0.3362637362637363,394.0,903.0
479.1368680641184,0.33589743589743587,395.0,903.5
479.4327990135635,0.3355311355311355,396.0,904.0
479.7287299630086,0.3347985347985348,397.0,905.0
480.0246609124538,0.33406593406593404,398.0,906.0
480.3205918618989,0.3333333333333333,399.0,907.0
480.616522811344,0.33296703296703295,400.0,907.5
480.91245376078916,0.3322344322344322,401.0,908.5
481.20838471023427,0.3315018315018315,402.0,909.5
481.5043156596794,0.3304029304029304,403.0,911.0
481.80024660912454,0.32967032967032966,404.0,912.0
482.09617755856965,0.32893772893772893,405.0,913.0
482.3921085080148,0.3282051282051282,406.0,914.0
482.6880394574599,0.32783882783882784,407.0,914.5
482.9839704069051,0.32673992673992674,408.0,916.0
483.2799013563502,0.326007326007326,409.0,917.0
483.5758323057953,0.3249084249084249,410.0,918.5
483.87176325524047,0.3241758241758242,411.0,919.5
484.1676942046856,0.32344322344322346,412.0,920.5
484.4636251541307,0.32234432234432236,413.0,922.0
484.75955610357585,0.32161172161172163,414.0,923.0
485.05548705302095,0.3208791208791209,415.0,924.0
485.35141800246606,0.3201465201465201,416.0,925.0
485.6473489519112,0.319047619047619,417.0,926.5
485.94327990135633,0.31794871794871793,418.0,928.0
486.2392108508015,0.3172161172161172,419.0,929.0
486.5351418002466,0.3161172161172161,420.0,930.5
486.83107274969177,0.31465201465201464,421.0,932.5
487.1270036991369,0.3139194139194139,422.0,933.5
487.422934648582,0.3131868131868132,423.0,934.5
487.71886559802715,0.3120879120879121,424.0,936.0
488.01479654747226,0.310989010989011,425.0,937.5
488.31072749691737,0.3098901098901099,426.0,939.0
488.60665844636253,0.3087912087912088,427.0,940.5
488.90258939580764,0.3076923076923077,428.0,942.0
489.19852034525275,0.3065934065934066,429.0,943.5
489.4944512946979,0.3054945054945055,430.0,945.0
489.790382244143,0.304029304029304,431.0,947.0
490.0863131935882,0.3032967032967033,432.0,948.0
490.3822441430333,0.3018315018315018,433.0,950.0
490.67817509247845,0.3007326007326007,434.0,951.5
490.97410604192356,0.2996336996336996,435.0,953.0
491.27003699136867,0.29853479853479853,436.0,954.5
491.56596794081383,0.29743589743589743,437.0,956.0
491.86189889025894,0.29633699633699634,438.0,957.5
492.15782983970405,0.29523809523809524,439.0,959.0
492.4537607891492,0.2937728937728938,440.0,961.0
492.7496917385943,0.2926739926739927,441.0,962.5
493.04562268803943,0.2915750915750916,442.0,964.0
493.3415536374846,0.29010989010989013,443.0,966.0
493.6374845869297,0.2893772893772894,444.0,967.0
493.93341553637487,0.2879120879120879,445.0,969.0
494.22934648582,0.2868131868131868,446.0,970.5
494.52527743526514,0.28644688644688643,447.0,971.0
494.82120838471025,0.28534798534798533,448.0,972.5
495.11713933415535,0.28424908424908424,449.0,974.0
495.4130702836005,0.2838827838827839,450.0,974.5
495.7090012330456,0.2824175824175824,451.0,976.5
496.00493218249073,0.2816849816849817,452.0,977.5
496.3008631319359,0.2813186813186813,453.0,978.0
496.596794081381,0.27985347985347986,454.0,980.0
496.8927250308261,0.27912087912087913,455.0,981.0
497.1886559802713,0.27802197802197803,456.0,982.5
497.4845869297164,0.27692307692307694,457.0,984.0
497.7805178791615,0.2765567765567766,458.0,984.5
498.07644882860666,0.2754578754578755,459.0,986.0
498.3723797780518,0.2743589743589744,460.0,987.5
498.66831072749693,0.27362637362637365,461.0,988.5
498.96424167694204,0.2725274725274725,462.0,990.0
499.2601726263872,0.2714285714285714,463.0,991.5
499.5561035758323,0.2706959706959707,464.0,992.5
499.8520345252774,0.2695970695970696,465.0,994.0
500.1479654747226,0.26886446886446885,466.0,995.0
500.4438964241677,0.2523809523809524,467.0,1017.5
500.7398273736128,0.2512820512820513,468.0,1019.0
501.03575832305796,0.2501831501831502,469.0,1020.5
501.33168927250307,0.2490842490842491,470.0,1022.0
501.6276202219482,0.247985347985348,471.0,1023.5
501.92355117139334,0.24725274725274726,472.0,1024.5
502.2194821208385,0.24615384615384617,473.0,1026.0
502.5154130702836,0.24505494505494504,474.0,1027.5
